review,trueL,preL
这个物流快递就是个zz，我说我在工作，放到一楼就是，有多远，就只有直径30米不到，还给我的直接包裹整成上门取件，我没标注送到宿舍楼，就放在门口而已，你们有多忙，我每次亲自去百世取的时候都在打游戏，还有这个圆通的人我话会不会说普通话，给我搞方言，我又不是这里的人，听得懂个锤子，直接电话打来，过来取包裹，我工作取个锤子，只有你工作我不,0,0
为什么是油漆的…失望…,0,0
有点大，明年还能穿,0,0
跟图片没差的，送人哒，目测她会很喜欢,0,0
不过看起来可以，等哪天饿了就吃掉,0,0
塔马的难受！！！,1,1
不错噢，大盆，株数较多,0,0
一百多块的鱼缸非常值得，买回来马上就去买个些小鱼养起来，灯光好看，小朋友喜欢的不得了，送的东西也多，假草，过滤网，药，一大堆东西,0,0
宝贝很给力，第3次买了，抓了好多老鼠,0,0
特别满意的一次购物,0,0
蓝色和绿色混在一起，没有漂发，日光灯光下挺明显的颜色很好看挺喜欢的,0,0
第一次喝，回味甘甜，卖家服务超级好,0,0
刚刚好,0,0
日期很新发货很快，皮肤敏感用起来感觉温和不刺激，细腻易吸收，比实体店划算,0,0
卧槽，酸的掉渣了也敢卖，除了牛逼我不知道再说什么。，,1,1
帽子收到了，戴上很漂亮，遮阳效果也很好,0,0
11妈00的22智33障44,1,1
裙子上身不错，我跟姐妹儿一人一件，很显腿长，可能是我们真的腿长,0,0
滚出老娘的魔仙堡,1,1
颜色穿出来显年轻,0,0
没法吃，都是丝,0,0
滚nc,1,1
店是好店骑手真珎杩,1,0
品牌的质量百分百的相信，已经买了好几个了,0,0
颜色挺美的，味道有一点但不大能接受，会回购下面开始凑字数：当大家看到我的这一篇评价时，表示我对产品是认可的，这一方面是为了肯定商家的服务，另一方面是为了节省自己的时间，因为差评我会直接说为什么的，所以大家就当作是产品质量合格的意思来看就行了，最后祝店家越做越好，大家幸福平安,0,0
特别酥，关键价格还实惠,0,0
煞@笔衣服薄你拍脸干你麻@痹,1,1
都能抗台风，虽然台风不是很大，并且四个柱子上加了重量，但是质量还真的是杠杆的，这回又买了一顶，希望同样不会让我失望,0,0
良心评价,0,0
地板很不错，铺好了很高大上,0,0
卖家挺好的，中午到的，炖上了,0,0
大家不要购买，少给发货，还补承认*,0,0
刚开始报着试试看的心态购买了一个，拿到手看质量特别好，然后紧接着又购买了两个，同时推荐给我朋友也购买了两个，店家服务态度杠杠滴，此款纸盒值得购买,0,0
气质款,0,0
你全家都被撞死你全家都死,1,1
好是好就是漆味道太大了,0,0
晚上煎了牛排，女儿说好吃，趁活动以后再多屯点货,0,0
一如既往的实惠好用呀～别的不知道说啥呢，反正我一直都用这个滴～一如既往的实惠好用呀～别的不知道说啥呢，反正我一直都用这个滴～,0,0
沙逼,1,1
浮板挺好的,0,0
不是很薄，穿上不太透气，不凉快,0,0
两年了吧，都是这家的粮和东西，客服态度挺好的，有问题第一时间回复，就是仓库发货很马虎，丢三忘四总少点什么，但看着兔宝吃的挺开心的又忍不住来下单，这个掺进兔粮里最好,0,0
不是10毫米的,0,0
一份啤酒鸭就几节鸭脖？卧草腻码？什么鸡扒东西？真尼马的砂匕饭店，槽你马！,1,1
这件衣服真的佷漂亮，穿岀去同事朋友都说好看漂亮，也准备入手买了，看中的亲们赶紧下手买吧,0,0
贴的很吻合，一点缝隙都不流，而且防偷窃效果也是一级棒，再也不觉得在公共场合遮遮掩掩了，一下就贴好了~性价比非常的高，真心实意的感觉到好，才写的好评的，不进灰，也不会容易就破裂，是全屏黑色边的，边缘也不会出现气泡之类的问题，手感也非常的好，膜也都带了贴膜工具的,0,0
嘿嘿,0,0
哪个傻b导购告诉你的？他是想让你在他自己手上买吧，现在都是线上线下结合、有的款都是实体店发货,1,1
怎么定义一个人是娑资,1,1
东西也实在,0,0
小乔6,0,0
好看但是不耐穿，这就坏了,0,0
感觉不是很好,0,0
不知道禁不禁用，过后追评吧，目前动力十足,0,0
虽然在东北寄了几天，也没有损坏,0,0
来份汤给我一个肉丸我日,1,1
挺好的老年机买来给父母用的，客服耐心解决各种问题，有需要会再来的赞,0,0
大气中国风游船，舒适的游湖体验,0,1
需要还来,0,0
桫玭一个，白吃,1,0
其实我觉得这个没什么特色，别的训练求应该也差不多一样,0,0
沵髍迊,1,0
hao.,0,0
耳机材质好，音质效果非常满意,0,0
和商家说的一样质量挺好的,0,0
不错��，滑滑里，不透，很安全,0,0
草草草草草草草草草草草草！有小强草草草草草草草草草草草草！有小强草草草草草草草草草草草草！有小强草草草草草草草草草草草草！有小强，,1,1
被饿醒，妈个鸡,1,1
颜色很正穿起来很好看舒适，夏天穿起来很舒服,0,0
衣服都洗过好几次了，不掉色，不起球,0,0
你的zhizhang萌以上线,1,1
我买的是客厅灯和俩个卧室灯，还没装修完，还没安上呢，但看着很好请放心购买,0,0
收祢笃里去,1,0
正如描述的码子偏大一点点，但质量不错上脚很舒服，大家都很满意,0,0
发来两件毛衣，根本穿不了，骗子,0,0
这款挺厚的，不适合夏天～不过穿了没有红屁股,0,0
还好，不知道后期养不养得活,0,0
无脑尬聊。,1,1
老公拆开快递很快就安装好了，店家很贴心带了备用小零件,0,0
平时穿38的鞋买39刚好，老板的见意很中肯,0,0
希望能再做好一点哦，喝完有用会回购，养生佳品，真的能把身体调理好噢，看效果吧，谢谢店家还送了那么可爱的杯子,0,0
你麻吡抅日德，，劳资的才十几天就掉了，坑了劳资九十元钱，还把劳资加黑，，你麻吡嘞/:>W</:>W<,1,1
面料软，穿在也凉爽,0,0
这件挺好,0,0
用一段时间了都挺好看的，绳索会断掉但是有备用可太松了,0,0
包包真的很漂亮，金属扣非常有质感,0,0
非常准，我万用表电阻0.2,0,0
啧。少坨杩来烦爸爸。有人理你么。这帖子说写谁了吗。你们激动啥啊。心虚啊。晕菜。,1,1
三个包叮在一起……驾菂,1,0
说古装癖的我也是呵呵了。日本人成人礼或者节日，只要自己想，穿和服出门很正常。然而在中国，穿自己民族的服饰却要被骂有病，我看你才有病，驾菂zhizhang。,1,1
便宜又适用，也非常容易撕掉,0,0
音质清晰，录音效果很好,0,0
4个辣几满月快乐我想说沐风可爱小绿大馨4个丑鬼只有我最好看啦啦啦啦啦啦～都是辣几辣几辣几（重要的事说三次...,1,0
你们傻不傻有包,1,1
也刚刚好，感谢卖家的建议，料子不硬，喜欢的可以下手了,0,0
非常实用美观的凳子，老板人很爽快，第二天一早就收到了，非常给力哦,0,0
这根本张不开嘴，不能用,0,0
红包《你的禽兽男友抱你起床》,1,1
缺点就是没有口袋，但是还是喜欢,0,0
我一直没有用，没地方用了，他说是可以的，但是我买回来之后才知道不能用,0,0
真滴有变白，收到宝贝试了再评的，喜欢的美眉快快下手吧,0,0
可以，老板娘人很好,0,0
說到這瓶香水，其實對他有種愛恨交織的感情，那是三十多年的一段友情，一個大姐姐送我的禮物，剛噴時得確不怎麼喜歡，但後來卻愈來愈喜歡，到後來大姐姐有事跟我借了一筆錢後，跑了，我很失望，本來那麼完美的一個姐姐，說話好聽，氣質高雅，也是很疼我的大姐姐，不知為何卻跟我借了當時等同我兩個月左右薪資的錢跑了，與其說是傷心錢被騙走，不如說是我更傷心被騙的感覺.，這瓶香水我噴了很久一段時間，後來得空在各地也找了很久這瓶香水，本來也忘了這瓶香水的名字了，直到最近又想起了，竟然在一次偶然中看到這圖片，原來他就是&quot;斐濟啊，就算明知這瓶的時間有點久了，也可能不是原裝貨了，但還是買下，只因為這是一段味道的回憶.剛收到時沒有塑封了，盒子也舊了，香水也有點小揮發了，但味道沒錯，就是這味，就是這味道沒錯的.我人生的第一瓶香水.很老的回憶啊.今年我也52了，那是30多年前的故事了.,0,0
就是有点紧在宽容点就好了,0,0
夏天穿，会太热,0,0
颜色没选好，不太适合日常妆，不过是很有气场的颜色,0,0
宝贝收到很满意，穿了两天感觉很舒服，质量也还好穿着软不磨脚，有需要一定会在来的,0,0
透气，舒服,0,0
店家服务态度也不错,0,0
味道还行吧，但是吃完嘴里一直有味道，而且拉粑粑也是这个颜色,0,0
被工会骗，拒绝礼物就妮麻吡喊的是祢笃了戈壁啊你爹屍了知道不给你爹篮子扣的稀碎，废物还喊麦？用你麻吡声卡，干死你驾菂就骂你了燥珎杩了呢,1,1
用了几天，屏幕真是辣几，来回跳还不管用，下面有视频，屏幕原因是他们的，屏幕是手机店安装的，我让他出，他们不管，我是没事闲的，多花几十安装费，屏幕也退了,0,0
穿着十分舒服,0,0
阴阳怪气祢笃个臭B，轮得到你这个弱智来指手画脚啊？你这个孤儿，你成天淫意个什么呢，啊，屌丝,1,1
辣几，死托,1,1
应该会好用吧,0,0
小小的一枚，很精致,0,0
淘宝花了好多钱了，以前基本没有认真评论过，后来才知道，淘宝评价积分可以涨淘气值，才知道评价的重要性，所有后来无论买什么东西，都会把这段话复制粘贴上去，评论80字以上就可以有50积分，但是当你看到这段文字的时候，证明我的觉得所购物品品质好，网上淘宝实在太方便了，希望多做活动，多推荐，多优惠，我会一直支持,0,0
当大家看到我的这一篇评价时，表示我对产品是认可的，尽管我此刻的评论是复制粘贴的，这一方面是为了肯定商家的服务，另一方面是为了节省自己的时间，因为差评我会直接说为什么的，所以大家就当作是产品质量合格的意思来看就行了，最后祝店家越做越好，大家幸福平安~,0,0
风还是挺大的，一个卧室刚好，客服态度也特别好，水箱坏了又补发了一个，总之物有所值��,0,0
泡鱼漫漫沙笔哈哈，你逼里有没有长过痔疮？,1,1
东西便宜，老板也好说话，给了很多优惠，还会继续回购,0,0
全是限时的，全是oppo和vovi的,0,0
国家资产公开私有化了[发怒],1,1
驾的㸞仔呬姾家，一块钱也沜,1,0
sā,1,0
和期待的不是特别一样,0,0
漂亮很喜欢质量也不错哟,0,0
虽然又给我重新发了一次，但是质量跟拼音差远了,0,0
这种学校里面请来的“老师”都是施虐狂，变态，有严重心理疾病的怪胎。让这些人教育孩子，无疑是送孩子去肆。处理结果不知道怎么样，希望这些变态不要再有机会伤害孩子,1,1
便宜没有好货，刚刚试穿一下袋子就掉下来啦，在淘宝买了无数的东西，没有认真评论过，不知道浪费了多少积分，本仙女很懒，不想每个产品都一个去写好评，特意模仿一个网友写下这个模式，但是1这个产品无论是质量还是外观1都是本仙女喜欢的，如果不喜欢，本仙女收到东西会很生气的1，然后呢这个膜拜就会变成喋喋不休的抱怨书了，在这里我必须1给这个产品一个好评，也给各位淘友一个参考，这个产品还是值得1购买的，价格1也实惠，比店里1便宜很多，如果1你用的好，我也会很开心1的，来自一位懒惰的只爱买东西确不爱评价的却想要换积分的仙女,0,0
早知道你这么能吹牛B，我当初就不和你吗生你这个野，种，了。,1,1
呵呵，你到时说清楚老子之前那个字带祢笃了？你就那么想我问候祢笃?,1,1
我不是故意给差评的人，我也买了好多次，东西是不错的，就这一次，不发火不行，你们看图就明白，但我还会再来这家店买，如果再出现一样的问题，我还是差评,0,0
架子质量不错，结实牢固，厨房收拾起来，是整齐很多,0,0
收到之后第一时间在路虎上试听，好多歌曲音质都不行，略失望,0,0
给我爸买的，他说好用,0,0
你瞅啥？还不准晚上发神经？,1,1
美国是一个流氓下三濑国家,1,1
没有理想中的好，小贵,0,0
卖逼的出来卖逼了,1,1
fast，shipping，great，seller，is，very，responsive，and，helpful.，product，as，per，description.，thanks,0,0
大小刚刚合适，比钢化膜贴身好点,0,0
漂亮大气,0,0
和图片上描述的一样，而且价格比实体店便宜多少了,0,0
